,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,E07,ROX,,Unkn,064-5,1.44970018561435,,Unknown,Unassigned,False
,E08,ROX,,Unkn,065-1,0.649677191039064,,Unknown,Unassigned,False
,E09,ROX,,Unkn,065-2,-1.40896622490645,,Unknown,Unassigned,False
,E10,ROX,,Unkn,065-3,-2.62671844500701,,Unknown,Unassigned,False
,E11,ROX,,Unkn,065-4,-3.45946494862528,,Unknown,Unassigned,False
,E12,ROX,,Unkn,065-5,-0.877009019417346,,Unknown,Unassigned,False
,F01,ROX,,Unkn,077-1,0.250137934540271,,Unknown,Unassigned,False
,F02,ROX,,Unkn,077-2,0.435986012982812,,Unknown,Unassigned,False
,F03,ROX,,Unkn,077-3,-0.764238999073768,,Unknown,Unassigned,False
,F04,ROX,,Unkn,077-4,-0.135338696099552,,Unknown,Unassigned,False
,F05,ROX,,Unkn,077-5,-0.252038736884424,,Unknown,Unassigned,False
,F06,ROX,,Unkn,084-1,-2.68822216394089,,Unknown,Unassigned,False
,F07,ROX,,Unkn,084-2,62.1236570405945,,Unknown,Unassigned,False
,F08,ROX,,Unkn,084-3,0.874253074513399,,Unknown,Unassigned,False
,F09,ROX,,Unkn,084-4,87.5071170854648,,Unknown,Unassigned,False
,F10,ROX,,Unkn,084-5,1.77426198026378,,Unknown,Unassigned,False
,F11,ROX,,Unkn,089-1,-1.73282012015179,,Unknown,Unassigned,False
,F12,ROX,,Unkn,089-2,-3.96708244228221,,Unknown,Unassigned,False
,G01,ROX,,Unkn,089-3,-2.06723879036872,,Unknown,Unassigned,False
,G02,ROX,,Unkn,089-4,-1.65656692747634,,Unknown,Unassigned,False
,G03,ROX,,Unkn,089-5,-2.29252438216163,,Unknown,Unassigned,False
,G04,ROX,,Unkn,096-1,-0.930530873382031,,Unknown,Unassigned,False
,G05,ROX,,Unkn,096-2,1.2852132236163,,Unknown,Unassigned,False
,G06,ROX,,Unkn,096-3,-2.08349821089165,,Unknown,Unassigned,False
,G07,ROX,,Unkn,096-4,-2.01585415222805,,Unknown,Unassigned,False
,G08,ROX,,Unkn,096-5,-1.20843829890382,,Unknown,Unassigned,False
,G09,ROX,,Unkn,103-1,1.25096591474785,,Unknown,Unassigned,False
,G10,ROX,,Unkn,103-2,-3.71285910713241,,Unknown,Unassigned,False
,G11,ROX,,Unkn,103-3,-3.83977579737333,,Unknown,Unassigned,False
,G12,ROX,,Unkn,103-4,1.54658581190348,,Unknown,Unassigned,False
,H01,ROX,,Unkn,103-5,0.32916775284184,,Unknown,Unassigned,False
,H02,ROX,,Unkn,109-1,1.06195872307053,,Unknown,Unassigned,False
,H03,ROX,,Unkn,109-2,2.02741085234084,,Unknown,Unassigned,False
,H04,ROX,,Unkn,109-3,0.0123204922524261,,Unknown,Unassigned,False
,H05,ROX,,Unkn,109-4,1.77847781936507,,Unknown,Unassigned,False
,H06,ROX,,Unkn,109-5,2.04388272811487,,Unknown,Unassigned,False
,H07,ROX,,Unkn,048-1,1.29824200551475,,Unknown,Unassigned,False
,H08,ROX,,Unkn,048-2,0.30001644203218,,Unknown,Unassigned,False
,H09,ROX,,Unkn,014-1,0.968584779486991,,Unknown,Unassigned,False
,H10,ROX,,Unkn,014-2,-1.82623480705515,,Unknown,Unassigned,False
,H11,ROX,,Unkn,014-3,-2.72964602724066,,Unknown,Unassigned,False
,H12,ROX,,Unkn,Blank,-1.76953992279668,,Unknown,Unassigned,False
