,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,F12,SYBR,,Unkn,089-2,2698.35461688283,,Unknown,Unassigned,False
,G01,SYBR,,Unkn,089-3,2611.93785273056,,Unknown,Unassigned,False
,G02,SYBR,,Unkn,089-4,2891.33223451997,,Unknown,Unassigned,False
,G03,SYBR,,Unkn,089-5,2395.29037866094,,Unknown,Unassigned,False
,G04,SYBR,,Unkn,096-1,2725.58195428983,,Unknown,Unassigned,False
,G05,SYBR,,Unkn,096-2,2693.60112777218,,Unknown,Unassigned,False
,G06,SYBR,,Unkn,096-3,2592.39459982694,,Unknown,Unassigned,False
,G07,SYBR,,Unkn,096-4,2688.68140395168,,Unknown,Unassigned,False
,G08,SYBR,,Unkn,096-5,2149.65109635394,,Unknown,Unassigned,False
,G09,SYBR,,Unkn,103-1,1840.87476724854,,Unknown,Unassigned,False
,G10,SYBR,,Unkn,103-2,2425.39620660024,,Unknown,Unassigned,False
,G11,SYBR,,Unkn,103-3,2563.10065836229,,Unknown,Unassigned,False
,G12,SYBR,,Unkn,103-4,2426.21567011888,,Unknown,Unassigned,False
,H01,SYBR,,Unkn,103-5,2002.31205709981,,Unknown,Unassigned,False
,H02,SYBR,,Unkn,109-1,2116.0901747182,,Unknown,Unassigned,False
,H03,SYBR,,Unkn,109-2,2136.91119124188,,Unknown,Unassigned,False
,H04,SYBR,,Unkn,109-3,2216.79737361582,,Unknown,Unassigned,False
,H05,SYBR,,Unkn,109-4,2140.98233785825,,Unknown,Unassigned,False
,H06,SYBR,,Unkn,109-5,2331.36174225151,,Unknown,Unassigned,False
,H07,SYBR,,Unkn,048-1,2303.32245664812,,Unknown,Unassigned,False
,H08,SYBR,,Unkn,048-2,2569.72449652641,,Unknown,Unassigned,False
,H09,SYBR,,Unkn,014-1,2275.83101155272,,Unknown,Unassigned,False
,H10,SYBR,,Unkn,014-2,2610.27727417201,,Unknown,Unassigned,False
,H11,SYBR,,Unkn,014-3,2512.56976082396,,Unknown,Unassigned,False
,H12,SYBR,,Unkn,Blank,-1.53187196535309,,Unknown,Unassigned,False
