,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3
,16,3.02532789994075,123.510422361117,145.804218919732,56.0404389858618,53.8776061731783,-18.6699137471551,-23.3389950084947,-18.7833940494461,-19.6913216658627,-20.686500880312,-19.3808794286383,-14.8121469460057,-16.7730410842833,-14.6431723865753,-21.6873998135261,56.9651028701537,49.4055875311556,42.4018456739491,31.2875890889004,34.610655413745,-16.0030730032936,-12.6507470616471,-18.1801598823608,-20.2492276505295,-20.2014039479327,-1.80391545054545,-3.4701923976445,-5.85095550866117,5.79264788427054,-3.36434278892511,-15.814488281329,-16.1283079948585,-19.6964739913074,-17.1871408455499,-19.0373818793355,5.15477613763142,2.66454921985269,2.39761508169931,1.47693141696573,-0.815553800827274,-17.3840286215673,-18.837377980838,-14.3717247064847,-16.0644101145958,-18.3984517701992,7.90786971047328,5.73052615483675,11.6122486161785,8.33227121853406,10.4882403094125,1.01261971043914,3.11769628711318,5.07339538808492,0.307658904514483,4.09708105944219,-24.5445369591184,-23.9645112955704,-29.7524038729762,-10.0324270190413,-12.2419033417982,3.96944676121484,8.06677763792231,6.04145293752208,5.51074710656758,3.02578728832805,-17.7199889048725,-13.6241244512635,-11.6187817537016,-18.9425248141979,-11.4162437571295,20.6038576371498,30.6605486663966,32.5556092330175,11.8058887145389,8.39770330273723
,17,1.95550360465131,229.442612632139,267.368444407769,122.132722689882,122.431969374353,-12.168528405537,-14.1258214077448,-12.9821749089033,-9.91232231709228,-13.9140462337641,-9.95017684700724,-15.9280952137437,-14.5598633324425,-12.6191297809887,-20.0067630936924,128.856386462855,121.639833149402,92.3551989001535,84.5700959043816,104.002500184637,-13.357473110374,-15.383187536866,-15.4089436207341,-11.6142566617314,-14.0674040697854,23.8879457209127,22.8069645774708,7.13569196719845,30.7876712564421,13.5118184342,-9.13119496379659,-10.4911675965932,-13.814346026672,-14.8584575611676,-11.7260270466636,5.56185978486064,3.18181285370065,2.22508181736202,7.65848433325982,3.36504948265838,-14.1266493186076,-12.7552573858634,-8.38913006133907,-13.0825899339475,-15.4027700921265,40.6989558780351,48.49562343959,54.4104174118506,41.375727221221,44.6994182241442,6.25096558431233,6.91607771590088,6.2689609804238,2.86070235993884,2.28052156114109,-17.1578135017598,-17.5961315729573,-16.1820749129456,-10.5382958227628,-7.09681373827971,3.91460878786029,6.75385838043985,8.27538342045091,2.76617401204749,8.33239383250975,-7.97507781699642,-10.0494977987782,-11.5775759540834,-18.0390029363293,-6.93122117399071,56.3416565669681,70.507032498349,86.9099532341202,56.2795755697744,50.7403995087211
,18,4.06637949511151,377.268454800844,423.054720297158,224.777081985545,219.909786709346,-6.6932366225451,-10.2588503545826,-2.17743037961827,-6.31357613752834,-1.61027540924579,-2.35485866285217,-8.66704994242855,-4.09835152348978,-5.04721839267859,-14.2766577579937,248.943632645518,228.434722976201,183.211920088834,165.992118255911,197.016157759409,-0.0177337680393066,-8.65825280205172,-6.60815454361182,-1.16631138172943,-10.9330836089416,64.922306558452,61.2673522626919,37.8158535711495,74.2225240414909,52.2502102330332,-4.76117377797436,-6.42348299500964,-5.72638278708973,-8.14731957783761,-2.65128607656379,1.37867128120024,3.42073791585926,5.2213634762893,6.22801074563358,2.74404627167223,-3.13380770576805,-4.74470934217788,-4.02767107612726,-9.3601681803616,-0.974893131165118,92.0717630335967,114.348135095597,122.537281752464,92.0127497557382,103.939719656141,5.16347465662284,4.74023856806116,3.52800078467544,3.01621892925732,5.0295371543084,-5.01478663461967,-5.96288086623235,-6.71652554511911,7.11376152034973,4.10137630138433,-0.489711445805824,2.57386381348533,2.40018134055072,3.24795819638166,5.08335836224251,-1.73104832018225,-2.04860869199638,-5.7336038217918,-11.6816067007403,-4.36527671873591,105.127739863412,142.773180658517,174.669542053203,132.492011780757,113.387319002125
,19,-0.107034558961914,545.574517128323,610.843113063387,365.398540353399,376.051182409945,11.1266694306091,10.3534668534667,13.414073873621,9.99171616518379,14.1643006134832,10.52817100517,15.858300255803,15.5368964040194,10.5987504140999,-0.685671924992675,401.763738446459,384.012054273867,306.344862071835,291.664198750632,331.353715074237,7.93771907965674,10.7913990804018,7.81567772636026,12.0064561687104,-2.05899239376686,126.877171768356,127.090805806527,79.3777840555049,153.840808893241,118.582052201196,6.61217141553971,12.1629181050212,15.914193140884,17.860576622666,12.1817305904478,-0.154826564108589,2.81794761779975,1.94870360954246,8.8007604467989,1.91610780966766,11.7016534434019,13.0620502729248,9.50727488259463,14.8476944166782,12.0608579110722,187.080541163497,220.371763479511,221.696438157421,183.536835699925,204.720255261807,4.39620218025902,7.3866913922252,10.2777645918477,2.47463385195351,3.13154122493142,19.6411308174361,24.9961531511731,17.9249726447606,30.8694690581474,28.5232983661085,4.69107171660062,1.83015984105486,4.76769945440401,2.72026207101862,0.712647196219677,7.65353738434533,7.25677789288238,6.19116004089074,-0.120162877993607,7.17746157446209,194.809738596522,254.686114234851,303.729422351324,245.384688170971,215.905953025067
,20,1.83302948338724,737.062772249233,814.674679792922,564.473806101352,566.484597762486,44.6992820140295,45.1688370613365,43.8703915426308,47.0806241318874,53.3001886601564,47.0829132370659,45.633106775585,35.4331482899061,42.1419517397485,15.6654716656049,604.279287173982,586.144866502105,472.710777942615,460.563288389854,517.179889313892,37.1836760170504,31.8168590393666,34.7614386830701,42.3519319701609,11.1248429435313,232.683443174973,222.20181218289,166.43867001549,259.453552931359,217.431797463854,42.7875298396043,41.8437178990407,49.5463815074554,34.4140408804637,43.0229906759955,6.99875558171061,3.70397536141354,-0.969977397776802,4.0186803206725,5.36789159291584,40.6602503792451,42.4294342320645,38.2749319562417,43.7046413196954,44.9404071969029,307.996192318338,373.676849709914,386.862135143137,315.685919213877,351.409188593857,0.539988617458221,-0.669318474275315,2.23089377087445,0.355977019886268,3.24056616774806,66.1388838067296,61.9946353366286,66.0081977727118,75.7753372720708,69.1982867015076,7.0409301224181,2.68771600347418,0.353976788425825,5.89711819289369,3.82908058020212,26.0949649781205,29.1695178618279,35.3567894161706,17.6692211623449,32.5518250801574,323.076849167327,413.576976218515,489.76142201667,410.147824800044,370.111629714401
,21,5.89257091726631,918.568997989329,1012.95756769901,791.508360431881,809.484224738314,107.225359883544,113.624955095275,106.048951102533,106.720323153637,111.857754050617,104.468368556346,112.320615127172,87.8095833446273,97.5941433735711,55.8447076476295,851.950107506414,833.606655727329,674.264465387702,682.841735611,748.483829480865,85.2863336759024,79.3411359007514,87.380749732793,90.853946071747,41.6845020849892,389.365235052308,375.293899187388,288.44778006192,426.492070137722,367.258944485901,99.7815681773482,105.236337069585,114.111646741961,87.2299329610996,102.614040723467,-0.280077307120791,5.05950283742186,2.86906176012599,5.18612436723015,6.31855355744119,103.755810733732,88.4686754018389,85.5942511911098,91.0099921760607,93.8581542988918,495.372349711653,588.5132726555,591.188468715566,495.042456107559,557.005027167509,3.9167550201546,7.68110011902672,4.89480021109875,4.51531746349383,5.65506784587842,143.54992599996,142.768616807551,147.102397196023,156.174283640612,138.608890989822,4.26377795644385,4.17406620797919,0.784484398246605,0.428223603082188,2.50167694742731,68.4660787011462,66.2852115776309,73.8713183221644,57.4577025662334,75.9582282406227,496.588970773842,622.839840633331,714.614226104994,637.685064235403,562.642222732072
,22,6.29340223142981,1087.47282036043,1191.07547788401,1021.7480019035,1053.13134236545,206.400025069621,211.244687288984,204.883546728204,204.998359133131,214.922686926321,196.283524132499,216.659908190135,168.208062572376,183.169888956448,120.571871254239,1095.22789441948,1076.66345127898,886.044072174473,924.456558247907,1004.01754642804,166.53238003135,149.77857640273,158.528926778314,180.636388049074,94.1237426940211,585.787674301254,563.366398235596,446.517967218766,647.110370502532,569.560833889861,192.702554963025,196.911393304275,216.929482283811,168.572570693977,199.994403585456,5.993630910094,5.80592681353846,2.84599986005969,3.70082085078138,4.19678404281194,199.344490310641,172.666325111846,160.925545222091,173.592291037236,175.2605668075,712.599439764988,841.257096583086,834.89929037551,721.081998433802,796.982068266218,0.307862898032454,1.07071928231017,4.09544051744797,5.05809688088721,4.74793907640969,268.144289785222,269.116845137772,266.619655587464,275.447597368749,251.963574532321,1.70363614834696,4.90681187153905,0.925080610580153,1.44762192872804,5.19505331621713,133.339272216506,128.525353255241,143.65087139199,121.434222920414,149.61010087194,703.523597165075,859.82322513841,972.441742948005,898.077197599822,804.01091858553
,23,6.99327597472848,1239.37071384172,1349.15269319831,1236.77307450567,1282.0987660962,354.473984394944,358.241154076723,348.135669654594,355.152586651462,372.639316705495,341.5508714516,370.150771385519,292.916796402921,321.558935632113,220.965077577597,1324.87054416112,1310.48479959666,1088.97551120183,1162.60458428768,1247.96668560023,292.510068015115,264.017554733823,281.364257096577,323.726327750369,173.143837699061,823.626066194986,800.910053231467,655.750478365338,916.506693291141,800.587230962916,343.339028121346,352.61280189379,382.166664277584,295.530126767284,353.348191924444,5.83206655216145,2.08014058685376,6.331132481655,2.60279005584425,5.14149369146389,343.691856004682,306.602373321678,290.037204054791,312.633748992401,315.512056557577,948.691022992983,1106.8810007562,1074.86105452337,950.975202276383,1058.67650334804,3.75624796746752,1.20581333456767,1.61560829429663,2.44084354945971,4.39084857964326,448.323276842924,447.63662708536,445.840588123999,450.959096677837,410.727147185385,1.89366006315049,3.67329445513178,3.67846605864634,4.30625124977678,2.24048057766504,233.474152144447,230.585463888656,259.862025519884,226.296403491036,265.038844004994,933.788120846831,1088.54743350479,1217.11147478288,1164.24594082306,1063.76223888136
,24,4.27807988258428,1375.32669920304,1483.54962791628,1428.27965891374,1479.04726048355,570.542340057435,574.143629707914,560.787610217314,571.860328337079,602.530308883238,564.006026227006,587.598078753628,471.192962764667,514.909666259301,374.704949009594,1526.20128719736,1514.10578488072,1275.32699290143,1390.2657352029,1473.91974354668,486.649082956209,436.198371076094,459.571081891376,525.250605487499,292.837803048371,1055.99534835602,1040.30715016189,889.162428887355,1188.03808694131,1047.73546950863,552.313889158168,562.827090404592,604.21850785482,487.923806113807,567.649453182883,4.02296723821019,3.17835710896179,2.9895887459561,1.57356103714937,5.29319846047974,563.805868392023,511.585403100988,485.851394419031,510.247503499201,523.784979209024,1172.9830377045,1355.42494036159,1295.0178180642,1169.19224821537,1298.13699657174,2.44338010638057,3.40486304253182,3.74670262771951,3.67257829515574,1.84124001516693,694.360600122236,685.905521303968,697.924418508474,686.824827542885,627.665638678581,5.97885528942425,4.13458194760824,5.08165327432107,1.59123915106511,-0.0788600755345215,389.052921543192,388.350919018282,434.601771265398,382.109730267045,447.923503880857,1154.63943263047,1296.27005724758,1434.49929588352,1416.09123689675,1309.27849587184
,25,5.76577757854966,1497.54300208885,1600.76481713463,1590.81079286124,1649.56265259356,846.948625785493,858.01862417826,831.253045545095,841.685764426225,892.576963853424,833.130444395847,860.66518899276,710.494250000032,772.656209478666,585.325232619324,1698.18227888033,1693.71169299782,1439.19719970109,1594.01723558594,1671.21134848766,739.73804527415,669.044127302912,710.126490103522,789.705738651952,462.340432091858,1276.85182900438,1268.81482385573,1113.1675725164,1445.81488120435,1282.00122738266,838.282423364799,847.535102911461,911.58582290082,740.09449542125,858.27006012387,3.6784039304639,1.72484429012957,4.87213822295689,3.46078076744925,3.13059035986862,853.049312814203,785.866253491407,744.822100600987,780.718153490258,800.716187899473,1372.85104714636,1569.81758477773,1481.27804449023,1364.96312623915,1510.93428909614,-0.0638519502554118,2.26155874440883,2.893292411316,7.11645696232745,7.77951628689561,989.735199776395,988.062718752661,1005.30269569951,968.042885226323,871.219432683131,0.649108077575875,5.85713321996172,0.0173035397524473,5.19715851413321,-1.28036696168328,617.931988301827,608.442996864089,671.584673277166,608.848495154324,699.316458298432,1355.85568010015,1472.44965389185,1617.77438229322,1636.32333279018,1529.82786938627
