,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,D06,ROX,,Unkn,093-2,-3.99936857069952,,Unknown,Unassigned,False
,D07,ROX,,Unkn,093-3,-2.69543290746969,,Unknown,Unassigned,False
,D08,ROX,,Unkn,093-4,-1.07059152423944,,Unknown,Unassigned,False
,D09,ROX,,Unkn,093-5,-5.32047161376577,,Unknown,Unassigned,False
,D10,ROX,,Unkn,095-1,-2.71046859359903,,Unknown,Unassigned,False
,D11,ROX,,Unkn,095-2,-0.208198005018585,,Unknown,Unassigned,False
,D12,ROX,,Unkn,095-3,-2.88830567804898,,Unknown,Unassigned,False
,E01,ROX,,Unkn,095-4,-1.59292908623293,,Unknown,Unassigned,False
,E02,ROX,,Unkn,095-5,-2.01104072268054,,Unknown,Unassigned,False
,E03,ROX,,Unkn,097-1,-1.08790146101601,,Unknown,Unassigned,False
,E04,ROX,,Unkn,097-2,-1.63357280770861,,Unknown,Unassigned,False
,E05,ROX,,Unkn,097-3,-2.04329818057859,,Unknown,Unassigned,False
,E06,ROX,,Unkn,097-4,-3.38483807475404,,Unknown,Unassigned,False
,E07,ROX,,Unkn,097-5,-2.04913303393942,,Unknown,Unassigned,False
,E08,ROX,,Unkn,108-1,-2.3569534368251,,Unknown,Unassigned,False
,E09,ROX,,Unkn,108-2,0.0721084076147235,,Unknown,Unassigned,False
,E10,ROX,,Unkn,108-3,-2.36966691164707,,Unknown,Unassigned,False
,E11,ROX,,Unkn,108-4,-3.86566217761956,,Unknown,Unassigned,False
,E12,ROX,,Unkn,108-5,-5.07378519442627,,Unknown,Unassigned,False
,F01,ROX,,Unkn,119-1,-7.11826347288406,,Unknown,Unassigned,False
,F02,ROX,,Unkn,119-2,-2.99941010811317,,Unknown,Unassigned,False
,F03,ROX,,Unkn,119-3,-0.755411344438471,,Unknown,Unassigned,False
,F04,ROX,,Unkn,119-4,-3.22648684179721,,Unknown,Unassigned,False
,F05,ROX,,Unkn,119-5,-5.02280424235842,,Unknown,Unassigned,False
,F06,ROX,,Unkn,126-1,-7.47861717409214,,Unknown,Unassigned,False
,F07,ROX,,Unkn,126-2,-4.07366151557608,,Unknown,Unassigned,False
,F08,ROX,,Unkn,126-3,-3.93105843735948,,Unknown,Unassigned,False
,F09,ROX,,Unkn,126-4,-1.06286274498543,,Unknown,Unassigned,False
,F10,ROX,,Unkn,126-5,-4.30534021947888,,Unknown,Unassigned,False
,F11,ROX,,Unkn,128-1,-2.07315063406668,,Unknown,Unassigned,False
,F12,ROX,,Unkn,128-2,-4.88844366397543,,Unknown,Unassigned,False
,G01,ROX,,Unkn,128-3,-3.53442439577084,,Unknown,Unassigned,False
,G02,ROX,,Unkn,128-4,0.854059459995733,,Unknown,Unassigned,False
,G03,ROX,,Unkn,128-5,-1.34667300597139,,Unknown,Unassigned,False
