,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A12,B1,B2,B3,B4,B5,B6,B7,B8,B12,C1,C2,C3,C4,C5,C6,C7,C8,C12,D1,D2,D3,D4,D5,D6,D7,D8,D12,E1,E2,E3,E4,E5,E6,E7,E8,E12,F1,F2,F3,F4,F5,F6,F7,F8,F12,G1,G2,G3,G4,G5,G6,G7,G8,G12,H1,H2,H3,H4,H5,H6,H7,H8,H12
,24,-1.02995727099824,4.81788349953104,5.25304787195773,3.04462301710964,2.62960837977607,-6.06955052091553,-7.30145517678739,15.6365402088945,2.26931365295847,-7.71249397546399,-4.16633108660183,-3.7040530981244,-2.3697721321073,2.08918803780307,1.65480489451526,28.4640384631859,0.192301059757938,5.12131015405521,-0.786002833387101,-2.17617653511888,-0.669971795055517,-0.942408765624047,-0.546640615911656,-1.60643042466306,-2.92783498059043,-3.14924844703455,30.0546697530447,2.86718144138331,-3.24279929893282,-3.12181097300027,-3.56100560472608,-3.92857487723268,-8.23154867345465,-6.09909971532306,-3.56264060517697,0.5283156822411,-1.90021555935436,-1.07327830835857,4.47580816168556,-4.00608084817259,-1.20801624399883,-1.89622410820766,-1.39727839734269,-1.3402008700532,-9.5499545186758,1.043801255978,-4.49570067485426,-4.6111930248059,-6.16315268801509,0.275776340182802,-6.19963869457736,-3.94439817422199,-4.33104994019277,-6.25973777722311,9.90768693761856,-1.11481847314038,-1.91872908522388,-0.815012428173304,-3.17427884902569,-3.31494456380096,-2.87737811365832,-5.26914264126799,-0.125859383960233,-10.6938672336423,-16.2750509472735,-2.36817539530193,1.50085811908548,-2.62990730522642,11.8226994695801,2.99146608060164,-12.0804255500461,0.324890051505918
,25,-0.040350823788837,2.31378376884049,5.29858138616464,1.71316622132872,3.98045766819587,-2.88438433647298,-8.84092617606651,-6.24664701162646,-7.20219349707986,-5.61123122823574,-4.48688625778277,-5.34439941198025,-4.61607319462428,3.61186184755646,0.840872203889072,28.0994658611436,-1.71501455050475,9.14010281604124,-0.419249696044214,2.4714491650866,0.765741462155196,0.848423771369501,-4.13006780248179,-2.10902445992997,-1.95292576101156,-1.44426003248964,19.3119425683875,2.76074866476938,-6.64458991612537,-3.10722488685542,-2.95171251892286,-1.60743841510612,-3.49841073571088,-5.7575846505033,-4.06082972237346,-4.75131959060036,-2.00922124645376,-3.0752863906614,-0.974703150527148,1.07094927724347,-2.41205292239238,-2.95017418039879,-4.81734189524786,-2.0453834691325,-14.3140514749639,0.488886663777521,-4.17656963659101,-3.20044271816717,-6.10021320846181,-3.6667659485156,-5.29550024892266,-3.11961015557927,-5.32664372174668,0.445040848705958,13.3871543004927,-0.875466787705288,-2.23769473950551,-1.89749711620652,-3.17849501075974,-7.09494216568146,1.78354015887317,-1.66019919257906,-1.39041335538786,-14.4010969224628,-13.1536178000219,-3.31500094254352,0.602591320198371,-3.44945282014578,-2.57238553057217,-1.64798258735209,-3.09172425623046,-4.77826712452982
,26,0.821363390533558,4.64650423800958,4.92276372988817,4.87948224369757,0.897177890070907,-0.437210938379394,-9.05034155024593,-8.34721407410643,-9.53054656602338,-3.2219251559959,-4.73181072505183,-5.14015787153994,-1.72570421144974,0.700927722691328,-1.36333298354596,26.8947464155074,-0.336382721945938,18.2365792246887,-0.888922496946786,3.66772310793203,0.640634924104688,0.831726777829469,-1.67654456943046,-1.32324641939249,-1.84546110600786,-0.152768334903158,3.12042938075653,0.937449283173464,-6.28702349799505,0.089920341254583,-3.65019127258529,-2.39331697056286,-6.62576610357019,-3.31432939381602,-3.61517528393642,5.87967083304738,-1.17785557922298,-1.71358543998122,-0.451037675969019,0.931779922217174,-3.84131019760071,-2.65990048555068,-1.77876208616453,-2.69542746313482,-11.8199145463368,-14.2810277879998,-3.34384906920241,-3.59293757173555,-2.88132060722455,0.153354263914025,-5.50501312165231,0.192521933905027,-6.45283550884551,27.9509784334991,3.74184112859272,-0.43144693577536,-1.22193640293881,-3.60799977055694,-2.01296527618585,-4.88805242159651,-0.969392361051632,1.25565537694274,-8.89392895778246,3.9404098669761,-9.9933714984727,-1.73386205181441,4.00996192388175,-4.60849880299975,-12.2699230643802,46.9354035562219,10.2023427925551,-5.39098687431836
,27,0.594743420761309,0.644326983405335,3.95200946765226,4.59821024741905,4.94555028539662,-2.83144206204588,-9.30582724531026,-0.51175451863628,-8.68493486698753,-3.82738659543338,-3.61681202442909,-3.69838973009928,-4.28831286731793,0.333544010383624,-0.980030003595857,24.7944994576686,0.523338194524968,4.02377920289291,-1.40803319900078,0.200202903460043,-0.677877899235834,-1.34335248879961,-2.69377247560169,-0.855044396154881,-1.77575092279858,1.32861566088983,-12.0846824423785,-6.35732373381143,-4.1531251528022,-5.11764184590675,-2.91690454547476,-3.74181198857468,-3.86511533446628,-4.81498494429889,-2.84224752807677,44.7184571198754,-4.07296780996876,-0.393017362483079,-2.56732506980961,-3.4350684386477,0.254551310068109,-6.87770315720718,-2.10040340016985,-1.66055040328274,-6.93657246552857,-7.45127789142271,-2.71416892277754,-1.54256700293248,-3.66120412624605,-0.592854859748513,-5.49612821939794,-2.18415689557241,-3.10399663623957,15.416771574734,-2.22491660647302,-0.500847351335779,0.242965338934179,0.857609435519862,-1.06543637831858,-2.28670512439021,-2.47446886536727,-0.624439385151163,-6.81225840253728,9.59913226568915,-5.12959622624112,-1.76586858145174,0.825394494299417,-1.70900657700849,-10.5544744794906,24.0676771069229,17.6958416839707,-3.04665426566044
,28,-0.166695575378829,2.08688429985614,3.32497929393154,4.3595670246923,-0.670060514849865,1.62287332082406,-7.85221424295408,-8.95237284913583,-4.30815119684197,0.246468177041152,-2.64437909521287,-1.79717971467244,-6.24751131524408,-1.40188726449666,-1.5120294248621,22.7337736672339,2.53673650793371,-18.4265948233522,-0.235120068163875,0.864579377195393,-1.62710937215585,-3.45003142998409,-3.25397610123719,-0.299724592006593,-1.57620955268309,-0.863973516169911,-18.9368237523313,-6.48847216670174,-3.49422232528741,-0.24144786879333,-3.53602156100548,0.457785645475269,-4.93464637388979,0.563253188680847,-2.33630350225758,18.8643317041853,-3.69203030788321,-0.815621027291854,0.99111239309741,-2.28689600672851,0.38442443745862,0.532596760262095,-1.32054122738691,0.951556208517104,-5.18826202197397,-11.8148235363592,-3.97736234005652,-1.83387554907222,-3.25652755665351,0.895033525261624,-4.53858823169215,-2.85058487758442,-4.36819224522333,-3.38837004539073,-4.29080741932921,-0.214067888889228,0.44282421521666,-2.98500954960764,-1.03846655484676,0.0216823626301448,-2.91544388141438,1.00764227245963,-9.70766208335408,-0.691684776304101,-7.42534060506523,-2.25455176013611,-4.90024369637013,-0.880943143818968,-11.4929356852896,2.74843448629827,0.721089205017203,-2.30059544497559
,29,-0.781534296355252,3.0040153463633,3.06952125475088,-0.871811547510788,6.70261692142049,2.16710761568947,-5.61029321969515,-0.803905807288629,7.16933910817246,-3.28546352385729,-1.89337590051809,-1.2454230700987,-2.11735780264598,-1.2729755381453,-0.973015142013992,21.790966057439,-3.96388993520577,-25.3282571218795,0.758014123321118,1.24181495206525,-1.51217015626935,-3.81723673290177,1.30345599874136,-1.44302126955957,-1.33836374552084,-1.8553409309117,-19.8024994744234,-7.38621710422649,-2.42777174173489,-1.9728952608807,-1.85282273519821,-2.43626998026866,1.77918567782808,-2.47450037149792,-3.20005798784541,0.866102050375048,24.1726369602366,0.698754769368861,-1.19626703148015,-0.18249523928489,-2.37691246386885,-1.48667243843056,-0.474355462908989,-1.2199429317111,-6.90343595360355,0.912616065905695,-4.14857714061342,-0.463984112976505,1.77527451459537,-0.211018593557583,-3.08019693085756,-0.500963642317856,-2.64184439247992,-4.90800854836471,-4.22635375553076,-1.95615782815791,-0.861223338562771,2.76451471124983,-1.32545103877662,0.748200345184159,-1.98405511467763,-2.81037227306797,-9.28369707878255,-10.1159394362467,-4.8306328059025,-4.46579528286884,-5.95428130014534,-2.01843462921852,-6.98226131901796,-16.4212724173553,-7.7847922320916,-1.99839222379993
,30,0.922570331526761,-1.32710153360949,4.43102564989325,-1.02471453110957,-2.00515959587983,2.20714439335931,-2.33494295933012,-19.696913472354,8.53884461193411,-0.222887343793445,-1.35744640453898,-2.06365837859357,-5.76475555005254,-1.49071597825863,-0.879490140557815,21.0927690312169,-1.24085192247412,-21.3321664053945,0.773861876271591,1.20802661881635,-0.649040142019506,-2.61483088044906,-0.192888011391915,-1.17859107075977,-1.03183015317715,-1.27415462907538,-5.05105841430653,13.6478081687142,-1.76845751618066,-2.27697008463201,-1.97830308106222,0.202320111595782,-1.99794568192647,-0.824378842803981,1.89986613341716,-10.8405074451525,14.4174616462951,0.0437674078102646,-2.5644773110489,-1.17712046821362,2.26959980863603,-3.53232363491088,0.37344467769617,1.60919083312183,19.3251576272819,2.69003628076644,-2.71057701205518,-1.29575396383143,-2.63511152236651,-2.26425938547709,-2.29186891290162,-5.09121600471099,-0.35472323122849,-1.19872028249802,-5.28027302293973,-1.93482486632608,-0.59429129190327,2.3694960276257,-1.30963674473772,0.312089849588574,2.83100849208358,0.582935927803192,-5.59282641639902,-13.1447117965108,-6.96825150979339,-4.65551189139342,-0.99661696463636,-3.04118607418104,-6.35548069638632,-16.1629499722449,-7.05621627719832,-2.49424683845048
,31,0.243480213897783,3.98181630277168,3.44218770607449,1.8429817341671,3.09189273958782,3.96476596663433,-0.322304254060024,-22.980453262328,12.9420820274477,1.88815516792647,-1.09933129414882,-2.44734165013733,-1.36464188919035,-1.9647714335653,-1.9333273440343,20.7061483641087,-3.01169472938636,-16.5978154130081,-0.963166990761086,-0.307450958927196,-0.770836905045447,-0.623958065958656,-0.0873727915263771,-0.755361486587693,-0.67017581963258,-2.7271190396491,4.07190329048171,1.9674174587949,-2.37826694773366,-4.39710303648826,-0.665551404101128,-1.19507173802594,-5.09686012485281,1.24211582187399,-1.06531912670926,-11.1036073570819,-1.72625584874459,0.24902960477084,0.886021095758679,1.36724557228763,0.624830010749065,-1.29063445634438,-5.53262136315516,1.75878660021181,8.43148769026584,3.54103960207355,-0.665470054250667,0.381949909152657,1.40876454764793,-1.46789635034747,-1.52804877420082,1.78315700016947,1.75620835935752,-9.17726107151702,-8.14761070493432,-1.39480429596188,0.0250617167595616,2.04873696627101,-1.20672935635472,-1.14977413904762,0.729318158031674,-1.68501488586026,-9.32338642080094,-6.67390495792006,-1.74370246002673,1.16316712966682,-2.97718547223803,-0.10934089547527,-3.96892634294409,-11.5855906266893,-11.3821526364686,-1.65637174291048
,32,0.469581066319734,1.13253167474977,1.9277546698551,1.54465783839578,4.41406199877247,5.48920637989234,2.95364901089821,-21.9166440410545,2.60756895851955,0.85023474257514,-1.69535374848086,-1.60657661503228,-7.31850261032332,-2.44017213368079,-3.24900351958634,20.9016353424651,-0.957495179690795,-7.17684324390393,-2.04426250538139,0.17656480707789,-0.232756823970855,0.502777143448081,-3.68523230545043,-1.07784826453417,-0.0982598646179819,-2.11661657730444,3.4847635751853,4.8392377549485,-0.518437748417455,-0.42135812777542,-2.1799652471121,-1.62386916801461,0.172458658209962,1.75354506083704,-3.13183579338556,-13.6936621762334,-3.82868929938104,0.244432773842618,-1.60611297848027,1.46589352200499,-2.28733796958932,1.82307406177642,0.879103851113086,0.60393745207557,15.1296242809375,9.55506039145879,0.0349309386098563,0.699977254994337,-1.27395356441457,1.87444366143336,-1.22260821835319,-0.589067584451186,-0.399342268312466,-9.83077047617462,-9.86718583733606,0.0734026153506117,0.61327516027374,-1.80716912076559,-0.30676155164277,1.41272043545632,0.720160401133398,2.06693633046461,-7.88557282414104,27.088603925502,-0.439994387081697,-0.954726795474471,-2.43282888423391,1.56886107435366,-3.8887847706701,-22.5013378727485,-12.8735185338452,-1.7619237771496
,33,-0.906849478696283,-0.223057116781092,-0.327579171116971,0.874534510722242,2.88966342072536,6.6865124933103,4.97002782335888,7.60741561786745,1.18228797291082,-2.64749916504297,-1.85200823676541,1.15971248217875,-2.0110253490011,-4.29423394831186,-3.78954837402777,20.2388163771836,-4.56419337948728,5.85362851944698,-0.657677626666403,-0.356375838217749,-0.568987912160537,0.857792260326429,-0.639943566681723,-1.54407782731732,0.0939071951567409,-2.59167623369937,-10.2114524224169,1.62200072486439,-0.63294658253426,-2.35932080991006,-1.40053004637639,-2.66050883165235,-1.04937712780702,0.053161123099926,-0.318988447923857,2.85188417035154,-7.30219566359665,-1.88151350571343,1.07045140977243,0.630236881696874,0.350700441078516,1.97445062177439,3.32177102655851,0.353429784000127,15.0456388812151,10.0311582340905,0.116115721034475,0.746600838201327,-3.12833433055084,-0.367859707224397,0.0420469134954449,-2.47081828898172,0.924833005973142,-7.20000009159321,-10.4478700530614,0.98192468078984,-0.0754391415621285,0.475551991702559,0.207077663289662,1.83428893764085,1.35967679557552,-1.62131934260287,-7.32243380755926,2.58463730470476,-6.13441327942974,3.05139248240494,-3.55757178172553,3.1010899878429,-2.86611439023409,-18.9527047738125,-15.8090066711691,-4.73043287933979
,34,-1.72111378024586,-1.45939400717892,-2.16040641799388,2.01763510661658,1.41245908971011,7.39892610115961,6.09531091743793,-3.62031308667201,-10.0830301735849,1.76096475750364,-1.21569117044419,-2.25758738537934,-2.87061637410125,-5.89366763500251,-3.37695778371714,17.4435530316353,0.204973979284659,10.5503879129096,0.703284657480253,-1.60569923140004,-1.37573452393857,0.890484712700982,1.95313992214369,-0.673578890067347,0.467508965494138,0.122665645828116,-17.4337489055935,-9.57372297541497,-2.07599548836879,-0.0898378661559036,-1.21721228932817,-0.799127749476156,3.68936198189976,-0.556521833131683,-0.000393605464978464,9.44155417604892,-7.75589183561624,1.58212825756573,-2.28193685607448,2.77156827529143,3.1406233239004,1.43036636748517,2.0006928615256,2.66353408347868,7.00574956663331,6.17454639089086,0.0022674973500519,0.326771718304826,2.34161834278984,1.93454423139019,0.44966049257179,1.96116978294185,3.49246539884462,-4.6753570218093,-10.0097502342627,0.134730039767722,-1.30478809358813,1.4146362793922,0.376507415413016,2.5888803791272,0.545526949655596,-2.76046723383024,30.9928658630906,-4.12155636684838,15.6329704733557,-4.0551415589216,-0.390972963767581,-0.972063583027193,-5.06705565211996,-16.3857059830052,-12.448270009332,-6.64867171771418
,35,-0.736088619868497,-1.79367507131625,-2.40580802232535,0.361977086199204,0.346532804537371,8.15457211936822,8.05924953342643,-8.13607889228024,-9.39236984583522,0.318375561839275,-0.602511298607624,-0.998334407792754,-2.57841546309055,-5.35576930213438,-4.72750651485194,16.0221678147277,1.56785545923094,4.71251320500778,1.42121037568586,-1.18243766324667,-0.539154509652235,-0.391801204434766,0.222687635041893,0.112307549809884,-0.5058751554778,0.9232284903372,1.16933209331773,-12.8206489316776,0.609549572492597,0.5028471083765,0.869330356720639,-0.853760108540428,6.17366147321809,1.31638443351221,4.87186192759327,14.6735976458272,-9.02587918042127,0.842790598765987,2.94290092016627,-3.01359690438585,0.170938905987441,1.27368488599132,0.649591414262735,-1.25367307607894,1.39568380095125,-4.94754766668863,1.74746067145982,0.743923877968579,0.325790908605086,-2.92773907650098,2.44310632531445,-2.9336836045677,3.30197006207375,21.9638334160259,1.35917475294991,0.398540588749711,-0.264327923960536,-1.42909795927017,0.225017009137597,1.29960789107993,1.1762485628783,0.921674089480803,16.9982159199908,-1.96844484866915,7.75998769323724,2.37068362552009,-3.35760089338692,-3.03981725596395,-5.22574763296446,-2.67004258219276,7.0279236987335,-6.98799166633292
,36,-0.47099576189521,-3.33047214548318,-4.43786346772064,-1.44448971505835,-0.08112640550371,9.15347012311183,9.21080758151629,-11.5047785275272,-8.05701453714558,-0.614117850546336,-0.599746443906194,0.696178667233653,2.99795522359636,-4.77867140702968,-6.26839487974985,14.5504648388057,0.559056241625512,-0.880743551383148,0.707072428695028,-0.955046607701812,1.07749439077331,0.489791056773053,-3.39772817542644,0.164915019708739,-0.828482035982688,0.837582369935717,8.59271150510025,1.38955588524277,3.20912017541377,3.41539887524686,1.75197315394886,-0.398834076698677,4.95618954024909,-2.03152543195665,0.446918842056675,-3.06258465830888,-7.76221985736493,1.66523275473719,2.01624073278845,-0.730983803430263,-0.660369318347421,1.38452501551774,-0.296613412816896,-0.761950177293784,-1.53155533361481,-12.0406504531449,1.34700026641197,1.43371643431753,3.38418250705035,-3.48839349630362,3.58339018892608,1.92484172022841,2.90404133154455,13.7201261109276,10.0792201470255,-0.875131049672897,0.0455836665598023,2.12375783005291,1.47605483768454,-0.00480843621486808,-1.95130640385105,-1.22838345472383,5.29954717728045,0.703203067883805,6.63063003076286,0.480601706907692,-2.82792172800055,0.530163582198838,-3.15992577848025,-0.330529100814147,19.019559836758,-4.80994139111181
,37,0.115341249900363,-4.27872529227822,-5.30774440951806,-3.24591213891745,-0.793721030080936,9.1553222065257,10.7736795589103,-11.4655648855866,-3.82452101870361,1.45588885251163,0.414264465021915,2.74701130064523,3.90789560004532,-4.86523412579785,-7.34450525857604,14.3708126632149,6.26419937651644,-4.05378163694528,0.541510795700409,-0.602430964297734,2.03177402205984,0.236525709863145,0.766448649534141,0.120527376143248,-0.394467436332282,0.956278383840223,11.4241912519678,16.0611141481977,4.18007992213112,4.89141469756623,3.44907824748194,1.4955348366575,4.03600176122169,1.53404751213566,-0.0112432504265598,-8.67063063415632,-7.65713784572017,1.81151708645954,-1.40080228653824,-0.376081766003608,-0.246499249015415,1.89876408924238,0.497917995691447,1.03490350250104,-3.46682585680492,-12.4791276558597,3.24906548230789,1.47336052417571,3.82351415673566,-2.97635867373992,5.70156917436482,3.35209730351153,3.8327289025298,-0.749233272035781,15.2348920960823,-0.676812930837665,0.206964554711249,2.21862476024853,1.07887602357293,-0.431465087394675,4.48326643850442,1.00182854206332,-0.984937142012313,0.75641672893471,4.9219864253943,0.681529467208293,-3.53618548421673,-0.202053617495949,1.26486238284239,0.942507996493987,27.221905725726,0.148146728380501
,38,-1.10721841561068,-6.16906408940046,-6.53271290341945,2.79416786541651,-0.335471881107727,10.6322470463526,11.0467254516601,-9.61403356968943,-1.67890088435191,4.71702337684837,1.69828208793069,1.12587743778765,2.71926502005514,-5.95930486880009,-6.24362160186562,12.6175281889859,5.96624590109377,-3.39546387878484,-0.372582529636323,-1.84868129857614,0.545540828973571,2.01091900678299,4.11663851961839,0.187244980800339,0.372373512028541,-0.0225860803000918,-4.02436899501451,3.20744761904901,4.9766804429399,0.196604633352308,3.45009233300743,3.05181325320518,5.76496588493107,2.47820470916486,1.97786734857482,-10.7981317186447,-10.5320815528812,1.16998322407365,0.921506010572557,0.701712219348337,0.938421470502817,2.62011537421252,1.45227789062316,0.0122505078297763,-2.58704167291474,-9.40156471303893,2.68760827812624,2.35811363559939,4.00400362514468,0.962320358136367,6.30387387358587,3.68581901580001,4.56943094416132,1.42064894122223,6.42444201415143,0.609341765206864,-0.758631096438876,1.35611358854188,0.824537996555591,1.19361227073159,-1.79250219665391,4.2213656423055,-2.24902812123476,-6.70433934231081,3.13379289207918,3.02891913719395,1.83554837114116,-1.1397878753146,5.36841118567175,-4.2005979681594,9.60403081760357,3.24826452668412
,39,-1.02838227762019,-5.73516280320488,-6.70339947386871,-2.11408328031757,-0.730965357452533,13.0419500228994,11.4859456769682,-5.3916314907339,9.82121018854392,5.7582207407504,3.72893670436906,0.213277914995463,3.13464263036925,-6.36411937591796,-5.54151419486076,12.4922428032693,11.9498772907991,-2.02082397242581,-0.994335749449571,-1.76918757166898,-0.743226190674553,0.703401821134776,2.29504859010937,1.98049274365743,2.22922013729961,0.417968847598938,-9.4108305687317,-5.55724365112004,5.35438566885068,3.21905672956427,3.62060901231947,2.49950836772208,5.15266581185385,2.66153053325797,2.09745265991569,-10.1877025307845,-6.93156581369021,1.02275382928216,1.44244677037113,2.41228456639374,5.58068991139226,3.4207000132883,2.9742901054157,0.91896433130978,-2.46770813300509,-5.21505509326153,5.13563487344481,3.4050307926841,4.68732244202238,1.83366401033527,6.68395703922927,3.87663641285205,5.95860837756057,6.66899430068361,-1.80592182786101,1.75946891635446,-0.185605644256005,1.5776756089546,2.01789436630952,2.02606198807249,0.584909183457057,3.73270239565727,-2.62627684904207,-2.80637760984352,0.107525280416818,3.23890973004927,-3.4576831639115,2.34979176508477,6.02669097918336,-3.53367302479895,-2.51534939148799,4.23091639281301
,40,-0.759849540178493,-4.88717564015178,-7.29895657673114,-4.71696227835719,-2.10986167636929,15.534204782663,10.6005423986708,-1.05920575554637,30.4895147403718,7.92032572886046,6.57409981419687,0.00921273226867925,5.15402843098764,-5.49296170132811,-5.35520848464012,14.1526156315836,17.620143061165,4.92553964006584,-1.01580891603953,-0.946167890308061,-2.02537956017432,-1.15687730489071,1.82753322882445,3.49568817421141,3.67553433820785,0.163464070611099,-8.77340142092498,-10.2329596623094,7.10671914910836,4.38600874843769,3.14910211519509,3.10181349984759,2.62317046081989,2.0412865776384,2.84397006816243,-15.0262223245686,5.28870295320939,0.657381752203037,-1.89852185764221,0.807499109455875,0.419558591688656,2.85496943894259,3.27365639489608,2.90771272351367,-0.244185292870498,-2.14729212532939,7.26813867203646,2.92937009489333,5.87347060736874,3.58866574187277,5.4522202021858,3.92454949466764,6.46621150745477,-6.59080203140684,-6.93266597252796,1.1824377912626,1.60565537680486,2.8833108214867,7.13304624330476,1.31256255356129,3.35840157555413,2.50304283076457,-4.32480198164649,12.4503019263366,-3.05155820623622,5.33679326540005,-2.1643204302768,2.99387906347511,6.37021204585153,-2.52055417159545,-10.9200417473871,-2.80683194745598
