,Well,Fluor,Target,Content,Sample,Cq,SQ
,E03,SYBR,,Unkn,047-1,12.8390471786519,NaN
,E04,SYBR,,Unkn,047-2,12.5976781028964,NaN
,E05,SYBR,,Unkn,047-3,12.4131659946688,NaN
,E06,SYBR,,Unkn,047-4,12.3367091228951,NaN
,E07,SYBR,,Unkn,047-5,12.7350553735792,NaN
,E08,SYBR,,Unkn,050-1,13.9520812093841,NaN
,E12,SYBR,,Unkn,065-6,31.8811709044351,NaN
,F01,SYBR,,Unkn,050-2,19.5622954628571,NaN
,F02,SYBR,,Unkn,050-3,14.9941857779177,NaN
,F03,SYBR,,Unkn,050-4,14.6540225170877,NaN
,F04,SYBR,,Unkn,050-5,14.5590894001321,NaN
,F05,SYBR,,Unkn,061-1,13.1568725695991,NaN
,F06,SYBR,,Unkn,061-2,13.2463213721475,NaN
,F07,SYBR,,Unkn,061-3,13.4136881555752,NaN
,F08,SYBR,,Unkn,061-4,13.5196735031743,NaN
,F12,SYBR,,Unkn,130-2,34.5931476430903,NaN
,G01,SYBR,,Unkn,061-5,19.6524967973865,NaN
,G02,SYBR,,Unkn,062-1,15.1735226402985,NaN
,G03,SYBR,,Unkn,062-2,14.8824132838579,NaN
,G04,SYBR,,Unkn,062-3,15.3107252822703,NaN
,G05,SYBR,,Unkn,062-4,14.1934733028327,NaN
,G06,SYBR,,Unkn,062-5,15.1306138570649,NaN
,G07,SYBR,,Unkn,064-1,14.7165778171863,NaN
,G08,SYBR,,Unkn,064-2,14.6025700778413,NaN
,G12,SYBR,,Unkn,018-3,20.3486958193152,NaN
,H01,SYBR,,Unkn,064-3,31.6182782518611,NaN
,H02,SYBR,,Unkn,064-4,15.6204031041229,NaN
,H03,SYBR,,Unkn,064-5,15.114212340831,NaN
,H04,SYBR,,Unkn,065-1,13.6832769679633,NaN
,H05,SYBR,,Unkn,065-2,13.6533634569444,NaN
,H06,SYBR,,Unkn,065-3,14.1508045181968,NaN
,H07,SYBR,,Unkn,065-4,15.3113717947023,NaN
,H08,SYBR,,Unkn,065-5,26.2916206283682,NaN
,H12,SYBR,,Unkn,Blank,NaN,NaN
