,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,G12,ROX,,Unkn,018-3,-0.977099383331036,,Unknown,Unassigned,False
,H01,ROX,,Unkn,064-3,0.879840954200154,,Unknown,Unassigned,False
,H02,ROX,,Unkn,064-4,2.34847528448339,,Unknown,Unassigned,False
,H03,ROX,,Unkn,064-5,2.55335066135185,,Unknown,Unassigned,False
,H04,ROX,,Unkn,065-1,-2.03011248705288,,Unknown,Unassigned,False
,H05,ROX,,Unkn,065-2,0.906398583589635,,Unknown,Unassigned,False
,H06,ROX,,Unkn,065-3,3.17405016301376,,Unknown,Unassigned,False
,H07,ROX,,Unkn,065-4,-1.92856925377479,,Unknown,Unassigned,False
,H08,ROX,,Unkn,065-5,8.4820210482425,,Unknown,Unassigned,False
,H12,ROX,,Unkn,Blank,0.00211086186197154,,Unknown,Unassigned,False
