,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,G03,ROX,,Unkn,104-5,-2.49591293367976,,Unknown,Unassigned,False
,G04,ROX,,Unkn,112-1,-0.92233128702419,,Unknown,Unassigned,False
,G05,ROX,,Unkn,112-2,-0.162337755828503,,Unknown,Unassigned,False
,G06,ROX,,Unkn,112-3,-3.87026929504627,,Unknown,Unassigned,False
,G07,ROX,,Unkn,112-4,40.6213494573681,,Unknown,Unassigned,False
,G08,ROX,,Unkn,112-5,-1.15644645719567,,Unknown,Unassigned,False
,G09,ROX,,Unkn,120-1,-5.00613344365147,,Unknown,Unassigned,False
,G10,ROX,,Unkn,120-2,-1.99572605859757,,Unknown,Unassigned,False
,G11,ROX,,Unkn,120-3,-1.3859329462025,,Unknown,Unassigned,False
,G12,ROX,,Unkn,120-4,-3.24955214332886,,Unknown,Unassigned,False
,H01,ROX,,Unkn,120-5,1.47254608764542,,Unknown,Unassigned,False
,H02,ROX,,Unkn,123-1,-3.03580522179691,,Unknown,Unassigned,False
,H03,ROX,,Unkn,123-2,-2.86628112753751,,Unknown,Unassigned,False
,H04,ROX,,Unkn,123-3,-6.04488078027716,,Unknown,Unassigned,False
,H05,ROX,,Unkn,123-4,-6.02594813885344,,Unknown,Unassigned,False
,H06,ROX,,Unkn,123-5,-7.98507339377902,,Unknown,Unassigned,False
,H07,ROX,,Unkn,125-1,-2.61798479047247,,Unknown,Unassigned,False
,H08,ROX,,Unkn,125-2,-7.11200595290275,,Unknown,Unassigned,False
,H09,ROX,,Unkn,125-3,-2.49034269900922,,Unknown,Unassigned,False
,H10,ROX,,Unkn,125-4,-3.12074801839026,,Unknown,Unassigned,False
,H11,ROX,,Unkn,125-5,-6.28782943911847,,Unknown,Unassigned,False
,H12,ROX,,Unkn,Blank,-1.54067693321231,,Unknown,Unassigned,False
