,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6
,25,1699.75646260181,1659.53253879831,1873.86691347698,1842.52388618013,2054.3589822126,1660.63183274176,1597.83754668335,1638.73619295414,1637.43049857413,1784.69817229113,1543.60664183445,1432.22030657424,1502.10760272084,1179.80504382914,1228.7798160975,1353.57844929722,1429.3780082818,1563.02337214784,1693.09495379209,1678.52382700627,1670.96076311509,1561.62520316003,1418.48117924536,1545.34237282207,1354.00409708367,110.645448678762,611.192839038138,682.161548394836,590.123154198295,607.111768013717,1712.25707275837,1570.5813975011,1565.02701632575,1615.51885387229,1674.09270542021,877.806225928302,871.43199909621,828.653085858801,730.866024524791,757.73758697379,776.725784136319,711.985602546252,685.007203539678,801.902985894646,705.857133261738,631.184180023376,671.581460664754,689.024589953071,706.61434081041,665.681295658781,703.722936811409,732.609577419497,694.064945521351,718.259588644613,695.82013536732,652.234467542864,516.388823083389,544.301254350777,614.424500357119,780.655981777718,2013.19472551222,1646.06559593767,1825.88966520934,2006.29157008663,2089.9426053744,3.7907061473029
,26,1827.44119726566,1802.01676747343,1988.62964309032,1956.4596114027,2178.40827847653,1812.7852981088,1745.98816711283,1791.57359721726,1872.54148748108,2020.93265022843,1723.22206203287,1578.65591574262,1674.83106429898,1326.23070163457,1377.67320104861,1474.680883292,1567.2837472226,1719.86293885265,1846.41722274038,1824.8693759197,1917.36976453966,1804.97729750546,1653.90332006479,1764.48351989541,1545.73254420027,183.592505002511,889.749641340032,1006.98646310063,872.402741079703,898.305864458986,1870.84885087196,1731.87919141908,1734.76576146128,1776.84603285261,1833.4089358058,1187.07637671494,1178.98085498745,1138.48444340361,1030.752572485,1068.05301480425,1101.3001164937,1017.60012751839,987.034921677728,1127.30351735973,1027.35387694872,951.491194275667,1002.80301777229,1011.20697907971,1028.55289555913,991.37224648646,1022.65393369465,1067.69789416206,1024.76507162316,1034.49268542211,1016.0492289581,965.395675356447,780.456614698954,810.086032074527,901.37421626796,1114.67522740289,2133.59489675456,1755.82641967599,1952.10961194646,2146.16141634485,2228.91724520045,-0.929419193158992
,27,1943.93776967664,1922.9700482285,2087.76007064725,2055.67917107554,2288.06672837026,1943.45785335102,1871.41465979035,1920.27401548438,2070.69798309812,2219.38542115854,1868.57044533153,1698.39587672491,1824.17326409443,1444.80243634999,1496.7512120095,1580.98700298492,1693.83607387983,1853.06702108177,1977.17410865798,1950.9518756506,2128.71304294239,2014.43585486575,1859.33463489678,1944.9608233607,1711.35440826242,289.811054666298,1201.6381020268,1345.6605018038,1171.36535242218,1211.22494811601,2010.16825202883,1870.60256425861,1883.98399336582,1918.28084622778,1969.74524867114,1479.41585445722,1472.54045437549,1438.68567948651,1328.4199697945,1379.47030521677,1422.88184938221,1324.11136728187,1293.15499091674,1448.14215719386,1353.97349565029,1278.77422643228,1341.50721907904,1329.64324969903,1348.92002187423,1327.99826651703,1344.87601183339,1409.09461171845,1364.49259756661,1354.53638748083,1335.6119545623,1286.24798105434,1086.37276264375,1122.45438844783,1217.62448448439,1441.02551842599,2229.33145125186,1848.80428542623,2057.14719477582,2265.45590068338,2347.0620617716,1.86511706959072
,28,2037.03149583464,2028.47174890508,2176.80792498842,2138.24212801044,2373.03232331724,2053.05613010455,1977.43772158467,2032.82295316164,2234.5783029532,2380.00757839688,1991.07721705982,1800.48628301819,1941.99599909851,1545.32338512136,1597.515161082,1669.71765663842,1796.45467224254,1971.05721508806,2090.16275713657,2054.49516821656,2299.91440990244,2186.74446106599,2030.65977375448,2089.88866110322,1846.86759220086,456.087568472298,1501.38598783376,1678.38489634536,1460.41364002888,1512.85907764033,2126.31178411159,1989.91307858749,2009.43463659008,2041.45135878566,2088.5502946009,1737.34809149392,1734.88563365753,1715.46022655283,1611.95466932795,1678.21806015461,1726.24865553779,1618.86319291919,1591.5290127485,1749.62372692531,1675.50597633882,1602.1359068589,1675.66949126843,1632.54091703958,1650.10981779849,1656.36236503042,1655.66365836751,1741.51668297588,1699.98768353401,1661.93085685094,1646.86984593573,1601.74431391855,1387.34724411488,1423.29820851646,1517.71448957592,1741.09555334857,2314.4541334758,1932.33209708256,2150.98060693763,2369.15492263672,2447.9934762213,2.02525394590657
,29,2119.49985917259,2121.30840245296,2253.20181192723,2211.23326407126,2453.4587350798,2150.7712490804,2066.44963303125,2129.37818673236,2375.15835097325,2515.87832886822,2096.08595588663,1887.59588738852,2047.26351888585,1632.26926176443,1688.87699728182,1747.99074634551,1884.92990978704,2071.97016388026,2189.80494610859,2146.60368349558,2442.83536717563,2329.12000863962,2172.11526903197,2207.81261878379,1954.74661977865,680.562975941069,1769.70177724497,1974.27577309335,1724.4894986001,1783.40958521792,2227.65964440536,2096.05262786196,2122.39546846621,2147.6454206236,2189.68741188473,1949.17071459133,1951.63233034094,1948.41438334088,1863.69287243992,1941.27088610351,1982.16370566044,1873.78094583365,1854.17444425421,1999.70765693076,1957.02326282715,1887.00166836686,1970.47575132982,1888.35246196353,1905.7506141391,1948.00724969941,1925.88407174142,2029.86482578554,2000.86760735755,1923.78385253923,1915.46644601103,1878.63624226205,1666.42656813909,1698.47330101961,1783.73457715459,1989.8988852983,2389.18931357305,2003.95074902895,2228.32590588149,2460.41923652494,2538.3081322543,3.58643736992281
,30,2190.24395184125,2208.49124615812,2326.74647208285,2281.65895619855,2533.19278220801,2237.32673707921,2150.91366112563,2221.55157483032,2493.93214529786,2628.85512102178,2187.58417382254,1968.4192362824,2136.22045312079,1711.4036154113,1770.38378869559,1819.43682443808,1961.07254889746,2163.22771191807,2278.78514143187,2229.10205456359,2559.21860394768,2444.95567411415,2289.2566958896,2307.69370928092,2040.01423464841,974.113992900846,1990.39931324847,2212.43540968481,1947.34758860104,2009.90276560605,2314.46451084032,2192.09099952261,2223.25434513596,2243.81533633682,2285.45361817997,2116.13206254647,2129.67426008901,2139.37037640132,2074.74682993254,2163.46864471927,2185.79333423344,2081.80659280239,2072.47711225735,2201.61560477761,2192.21477107717,2125.64814406923,2216.43736863162,2092.22165969358,2108.05559169604,2183.33382674697,2144.80631120211,2262.32973943306,2246.43488614381,2135.97147264786,2141.10938884284,2107.67165985239,1899.04514473354,1928.64693547885,1996.74178560379,2187.53151182592,2455.84432835927,2069.2964125086,2299.85825630515,2540.06313313087,2616.70726452672,4.6577124220853
,31,2257.93165938162,2283.3026582852,2390.22533069811,2340.99966663638,2603.45169777991,2315.56305436739,2224.95408253667,2304.07900084458,2597.79397574181,2724.99309831019,2273.992121779,2033.90819311279,2221.20399076489,1779.7708812409,1840.90524555504,1885.47880976738,2035.74091933364,2246.41192100629,2356.8435734366,2304.62451150801,2660.84660552115,2543.61742804224,2391.22362029315,2392.71729173667,2110.23395195958,1282.69686712251,2163.78797249772,2400.87065932708,2127.13557251295,2190.83802085736,2389.01661360321,2278.66424949983,2314.98967129723,2328.38651183605,2368.70491011599,2248.66542792938,2272.50499990803,2291.58008924237,2249.17157680113,2342.69148573909,2343.88630234294,2247.28487786191,2246.25083583931,2364.78871656105,2377.8908513687,2312.76468245837,2411.5390364812,2252.13923152152,2264.24240879203,2371.52765882786,2320.82317368259,2444.2614477846,2442.07229047265,2306.0568896847,2317.28162093088,2289.62557209327,2085.72466106293,2111.82992550682,2163.42409544626,2339.70135043943,2510.48528741226,2123.86311754471,2361.99286397203,2608.6011264135,2685.15418425561,2.50495079652228
,32,2313.48532594869,2357.97293364085,2450.99465992163,2395.8407136233,2672.02561328936,2386.8792025005,2294.28489282587,2384.39243013894,2687.48135271536,2805.55358086743,2345.76084484743,2099.71344903816,2298.01314235081,1841.17916302922,1902.87049687261,1945.98415930836,2101.75548249019,2320.98479487275,2429.27109665829,2373.79219786257,2746.18571501696,2630.31737972957,2480.01719634246,2467.06778839755,2174.59645735606,1593.0472745932,2303.06910793343,2555.33422067507,2275.24977886706,2340.80808144522,2463.7586103123,2357.80165536034,2397.64998584792,2413.48793190436,2444.83220625521,2361.38407465095,2395.81067473716,2420.58956604082,2389.89563653285,2491.76108088846,2474.83366440847,2385.09408772162,2390.03829061235,2501.33614372823,2531.0234145407,2464.25803870637,2570.68372864078,2378.90161370624,2391.19349783152,2522.16178440209,2460.29304980664,2588.55227001032,2594.54823314344,2445.49099642758,2463.73357115875,2436.61956155942,2233.7998426673,2256.32109441514,2294.61789549917,2462.3677741228,2558.97564498227,2173.45289936613,2422.11860787584,2669.86402825198,2747.68178080634,1.12802577536377
,33,2359.5977262385,2420.27308034104,2503.02821163267,2443.17214515251,2721.88355457921,2450.2761681961,2357.07894180247,2450.46942157187,2766.18744935242,2877.46272744018,2414.79259548766,2152.83373087173,2369.66302431642,1899.1743388652,1962.47306691098,2001.1058580401,2160.83163923927,2387.81711863472,2497.00744193595,2440.36022722307,2820.62081946465,2707.95171246114,2557.97708809478,2529.78781072888,2228.5265191465,1876.90539783862,2420.25209020372,2683.28794773896,2394.64377759787,2467.4100730362,2534.97159472026,2429.05815808957,2472.20512490959,2489.0408531915,2513.87263042912,2457.6468563254,2498.22671350851,2529.80310047717,2514.18809249379,2614.35273403478,2586.31042941244,2501.95158199468,2507.60448014812,2616.31879575557,2656.78486466684,2585.24961530551,2701.37022446057,2487.53199152601,2492.83759037775,2650.902673012,2579.40387018103,2709.17208295713,2725.36804995506,2562.24085229809,2581.47826229565,2556.77818562549,2357.56287139675,2374.83658046364,2403.95044478304,2563.40549249058,2602.1774325553,2216.98378709758,2475.14682626146,2728.45656869976,2804.06616277969,1.17474034715133
,34,2398.73640193803,2475.89921066304,2546.24352482914,2488.80982562216,2772.41331973124,2505.37661747564,2411.31989510329,2502.27814072717,2831.84690838749,2939.41492053498,2465.36921428414,2202.45051797465,2426.24427711799,1948.49365165109,2011.08830412741,2046.83141553386,2211.96625807721,2442.30584006763,2553.45845191824,2494.61255020497,2880.29793477283,2773.23563274285,2626.67132102163,2586.62158353382,2273.98077470805,2113.43911111026,2518.66729282677,2787.18271033227,2495.00494286855,2576.5587867577,2598.01725698939,2491.41961889103,2535.22169634718,2556.86727020782,2572.4225344924,2539.13296959307,2584.95092942237,2623.71430004051,2613.28151025234,2720.61671860748,2678.51430148191,2601.10637674094,2608.26625336347,2706.8177023241,2763.10477792924,2685.56813844934,2810.86846359269,2575.84880526115,2575.57184026221,2751.75996265578,2673.31420959844,2803.92543681747,2834.75073879482,2663.03579933635,2682.67433158181,2655.58897257779,2460.94799877089,2476.15246845666,2496.23084767752,2649.27782194112,2641.90546118739,2262.51916271908,2525.29861393092,2778.15651114832,2854.95686868083,-2.20866165058942
,35,2442.9763558973,2518.62047170708,2588.89701865159,2531.18361101385,2810.53697635389,2553.97942930891,2460.12936642792,2548.88870541207,2894.04662128574,2996.7670866503,2520.3951150278,2244.09563358396,2480.11884549152,1995.35754281828,2056.2393573067,2090.28192408037,2258.16572630023,2496.09835947878,2608.52717485938,2544.84024616967,2933.22990877976,2832.69823237023,2687.85093008257,2637.09789999967,2312.18850017419,2306.15623236747,2603.32352002101,2871.51623730379,2586.04298160113,2669.08787048476,2656.59370219611,2548.47554356644,2594.42312951721,2617.57583024932,2628.34309509038,2611.23359191505,2660.33734994622,2704.32751049331,2710.58748475734,2812.68488878659,2763.6085586949,2687.87051485972,2696.15243609429,2789.40201133402,2859.74762183554,2772.60027847284,2907.3834179174,2657.09938236809,2655.41178779117,2841.77104669224,2763.91949230682,2892.52602317412,2932.54961261919,2749.93992736389,2768.5423844766,2744.1224030626,2550.49107376414,2562.26060194407,2578.30960238946,2728.31792758147,2675.89668244,2297.49546174687,2566.69990010359,2823.57607515247,2901.85938788022,1.42763335965037
,36,2488.99802292038,2560.04733785063,2626.61934850982,2568.50064895087,2850.00254977456,2599.97952574894,2501.02486810545,2592.08814937945,2946.80269767657,3046.83105614036,2566.08597193988,2285.89494318031,2524.70623140034,2035.99603600939,2099.04695019495,2128.09740178867,2300.00730303241,2545.04716153988,2655.88098305286,2586.69589727084,2983.50352174613,2883.82544291967,2744.70394561119,2683.60443120074,2351.72715158603,2458.57946582579,2676.63488756145,2950.41622761269,2669.26866369844,2751.16362772515,2709.24749740141,2597.33990577122,2645.65858870041,2676.04400217172,2676.92111978777,2676.94217068458,2729.29606648618,2775.15828817781,2790.75249901641,2892.84239153378,2838.20725348229,2768.13547071489,2774.93797853658,2862.28237671445,2951.01521857507,2851.25466388718,2993.48264407853,2731.20679123642,2721.55981468252,2916.91883078444,2839.72147298114,2965.18871699898,3019.21457010136,2825.23610661556,2850.9234525725,2826.42539105546,2627.17943588611,2640.27617403502,2650.05436340112,2797.14610102681,2706.66685803013,2330.96930759133,2605.92229960157,2863.64767553576,2943.28290071485,-1.49259739805939
,37,2525.14813207154,2598.93443878071,2660.24710102287,2603.31328834115,2879.75963023114,2643.53095327456,2540.48418966665,2635.00381014399,2994.98991511713,3090.44248704873,2607.98745703612,2321.94719542895,2568.91280257025,2076.70800774365,2141.32122201823,2165.4931457216,2340.24734758638,2589.6228945039,2702.93394724022,2626.72842902196,3030.45694812929,2934.75685760146,2792.55076024654,2718.00370518701,2383.78100386886,2583.18578286164,2745.23186855719,3020.29703708008,2747.31875581395,2823.86692383516,2758.24998718458,2646.36228330069,2693.25367674532,2724.99491148724,2720.74742902431,2735.73556472637,2792.63849728278,2841.08161855212,2871.89227683256,2967.5448224079,2902.58327057734,2836.89317939071,2844.661074743,2929.62937494157,3030.85166384494,2918.55839277464,3066.43864534826,2793.02170326669,2783.41814517738,2992.45175247265,2906.12026001882,3035.6313244733,3096.2896530492,2890.14594841591,2919.76432472239,2897.064342566,2693.76563223985,2706.63970116912,2711.47908458254,2859.60276118009,2736.7308289342,2354.82137730971,2635.39428682304,2901.3636934772,2981.24705586037,-2.59894798988717
,38,2562.01302650463,2633.72806110681,2686.3215143539,2631.76178772537,2910.38494255501,2682.5077327534,2573.82252992576,2675.43919591526,3033.45721228547,3132.01785980005,2642.07535048014,2355.48653625267,2608.13550984282,2110.47772668136,2181.5078948256,2194.69433680886,2375.37854168617,2629.3064974394,2741.0397342899,2662.09241155307,3072.55595475654,2974.89179761168,2835.8470552271,2752.31067519308,2415.86497843942,2689.48459304482,2811.33262378288,3085.46325062512,2810.02125825017,2889.83375526828,2799.76957777508,2688.53199582799,2734.00291063561,2767.41108814081,2760.29930102636,2786.58990706857,2851.6054250444,2899.43775132067,2937.54655319085,3031.91994005865,2960.60912262488,2899.11121918945,2903.68807297113,2990.6202840674,3100.59092793713,2979.81058696852,3130.72565059997,2847.65677192706,2829.20784387564,3053.53260995122,2962.3211282635,3092.19557578942,3156.53174837971,2948.20464750974,2982.68716920835,2956.64851324498,2754.40244890032,2767.6558670473,2763.6229768125,2914.69938028894,2765.75706140563,2381.80856789497,2669.22817542359,2934.66329884551,3013.95279722494,-5.48052777195608
,39,2587.52834631021,2668.47456619807,2711.4513505633,2660.70098774629,2938.99547364593,2715.59071411989,2609.25703816432,2711.40883907613,3073.51382997022,3169.04661843246,2675.20461880999,2381.40176666669,2649.66250691013,2141.75980067924,2214.47530051199,2220.92514978147,2409.15811572207,2665.19874393837,2775.27184659078,2695.69087119526,3107.02923315024,3011.20680369329,2876.16672064778,2783.30079572379,2439.55228326663,2785.8229560928,2864.97068459902,3137.78858345581,2865.61017502081,2949.98029690141,2838.60540062258,2731.60676503886,2773.14731572531,2803.01119866663,2795.41527608482,2832.47216913611,2899.88555374754,2956.64195647402,2998.93813179315,3097.08381191359,3014.55766611555,2953.64532626576,2959.3639150306,3046.0283469049,3158.75907504415,3035.09558820819,3187.42002629286,2896.70327811637,2877.82244330159,3108.36760077153,3013.79897706194,3147.1830774244,3206.79455105704,3001.65750582839,3034.93284643484,3003.87216730147,2809.02617413634,2817.98198838395,2811.02218896807,2966.72442365036,2796.24029877738,2404.23218100839,2698.38743223362,2965.77198110724,3048.01063325137,-6.2902533867009
,40,2616.54725362534,2706.29796861904,2740.6115922567,2689.95057611041,2969.61289264618,2745.79238786818,2649.29739286152,2744.52913286407,3112.32476371423,3206.64439117845,2709.02622164707,2407.97215033074,2696.03172045564,2171.48922517045,2246.30514764748,2248.8442578665,2442.66347158825,2701.97712212255,2809.18443747905,2733.98187588762,3140.45954428586,3043.24571228064,2919.86838966312,2817.91344862763,2463.17898842065,2880.65300485759,2910.12385043617,3190.19972488915,2919.96595022317,3008.57669725988,2879.06168370691,2772.87527922657,2812.73151010319,2842.12534375691,2833.31196254348,2879.26957055511,2945.2012385479,3013.8703251114,3054.57723539814,3162.32181730399,3072.43187836695,3010.56593435655,3014.35813737873,3099.95598967338,3216.88209603458,3093.76559335981,3246.01920951186,2951.29387363335,2923.85080901712,3157.7100774604,3066.32783915119,3199.00449625121,3253.19209062383,3051.45023546914,3088.55145005325,3050.95343575379,2861.82998684261,2865.22945096477,2857.56272098593,3018.27753995352,2823.25162106322,2425.27893198187,2729.23871842893,2997.1560265293,3081.41475097058,-4.69661356387087
