,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3
,30,-0.530670276892124,411.635624336578,475.083159355497,435.564785408441,449.094521026954,548.649286914087,593.490376785424,824.915322605463,-134.944503243819,471.301560090745,478.722970246393,355.934161872141,361.587516973505,359.729761237476,418.880995207602,564.016394316457,8.64354996834936,596.972309607268,662.386383748469,615.941980649223,581.95724202864,610.011545190312,634.114005765401,642.25953942113,113.133566685719,657.879775601802,688.210490814621,650.408864581961,632.208021712246,639.899560288966,678.403344741492,633.168922043758,146.053565454213,603.90233951419,695.452121303168,547.738924474946,540.080254431898,529.188964041179,464.068231297368,468.537192629799,349.367487886078,557.946192649943,643.68576222824,618.242825895831,613.515748341071,632.998039682612,490.646441840933,474.061318933823,740.701642085455,445.394904073149,441.304174114749,527.108791298544,491.204007048375,576.041296259415,485.446695107164,389.804731378864,-4.54007759884644,-3.40093196261796,1.56758395070619
,31,-3.98571106411009,409.834474327218,474.551311149975,433.855489850219,449.575424722401,552.704803339101,598.184765240226,841.392865908874,-142.232585465844,470.26092185366,476.291091685185,353.677432516535,359.200589555553,355.689343453033,417.685518727621,571.950944982711,-11.3411619996677,595.899934927553,661.533986350087,611.479436783268,578.62995291153,607.2105134145,630.385836451021,639.359227303894,122.43042924986,655.446713910047,684.073278621187,646.820201555031,629.035103389984,637.786979165729,676.001917024532,629.407332150764,199.83498795667,599.921584243756,693.013717606717,545.943330635612,537.687179890543,528.464887907882,460.367582406885,465.814443420168,339.415129998029,553.444658620094,641.105697500278,616.739461753588,611.351283024666,631.66545433832,487.821290587387,473.121079060518,827.256730359866,442.161598635021,436.740068957383,524.493933472151,490.848098154981,574.835717853005,485.134690834452,390.856071176457,-5.32519601561353,-3.01821438028719,-3.22357259289174
,32,-2.39414318758963,409.037145268559,472.616115805861,431.914222080865,450.44949600082,556.554210978082,604.182475552091,858.867389495809,-148.643500550245,471.961008259997,475.041298376299,348.998274901351,356.177094594449,353.526550997861,416.822662444841,579.357730947412,-18.3444399402292,596.092106965054,659.823833972497,609.18490024969,576.081345855161,603.947653574682,628.739844719629,635.759073594099,137.650590976815,654.471808148492,681.052385232015,643.78240986277,628.539677408202,635.821189153184,674.395514296478,626.217155661349,298.02080109362,598.584490014303,691.904931914699,544.135625673362,537.033266259545,526.122217851509,459.205579762863,463.326170614818,326.475905441224,551.916921837448,636.449874861383,616.070585708417,611.037461215051,630.577673667484,485.707569660144,471.976241156755,901.217785532961,440.081845241749,433.269677305004,521.92619720446,488.721722238226,574.592138882737,484.147361739799,388.763664090745,-4.55104558046105,-1.6720399483911,-0.078021388434081
,33,-0.886503573591199,407.298155211124,471.48925192259,431.002385599067,450.59014831517,560.781111895838,609.594872605087,878.969719561889,-154.700780103245,471.754042396294,473.463265398196,344.301087856337,353.756994923819,349.073078480074,416.164447455841,587.07825544431,-16.3836535719283,595.686744156639,657.305631835805,605.956821958709,573.844427910679,601.582141502771,626.467240648194,633.957542744693,146.664591214907,654.776403626763,680.518947088484,641.736978933886,625.995491580192,633.372597708862,672.188045936777,624.995735176144,402.366373324859,598.717852098957,689.682429004031,542.997166442332,537.434827303125,524.814458782972,457.648011762106,462.739846917075,345.599441480269,549.083760412593,635.640626208424,614.471203286217,609.062130826881,630.987606169912,483.847824485671,471.598191081321,913.242482226745,435.703253591959,430.607732609464,521.392779880553,486.679498238895,572.172803668164,484.320224300315,385.552740674918,-4.40911637350109,-4.5300761646813,2.42340845823946
,34,-4.10398504929253,407.387603356733,470.80779560394,429.442441648761,450.073863013963,565.458683615696,615.689634168817,899.380222799875,101.781416615551,470.713385899002,473.36845683362,342.455911802805,349.995540854755,348.199687288663,414.769424853401,593.454099667255,-16.4561598616706,594.236707762934,655.392352344903,605.744364624435,573.426052823068,599.305823552174,624.675527847774,632.584384415976,122.76128827835,653.744941710802,680.804445998613,640.906109528762,624.722663719911,632.018199135251,669.233861688572,622.65044298662,475.758413231593,597.781760920764,687.270926410492,541.771403824836,537.528869196602,522.248002852151,454.942257114686,459.584355877038,372.972583188332,546.120114985026,633.687585206134,613.095142619236,607.265478487272,629.021968869505,481.004528010941,470.704604723304,912.089415708428,434.802443780546,428.676297079847,520.011249718346,483.37323262049,570.729714188493,481.724201017985,384.585557963318,-5.8883397900122,-5.70757410107808,5.38772288176779
,35,-1.47446445542619,406.995791013921,470.201229084608,426.965285540048,450.366890108296,568.246643857574,621.817397252326,918.387629046225,144.539944452914,466.662225581488,471.380428088067,341.389949817055,347.510780807577,342.895363134473,411.886202008769,599.804543020024,-18.485571103392,593.302730368479,653.187875312903,604.893783144074,570.854381652201,597.105261861761,623.977489832791,632.481305831103,93.5892321594077,652.632050833291,680.205600468344,640.552700191779,624.14149387777,629.613016781078,666.036294668506,619.618796768266,500.699372117671,596.239284344984,684.582076166696,539.978223536786,534.718695257502,522.082387256809,452.544263481154,457.994934108527,397.246104245598,541.956453261173,632.946709338705,612.099397417642,605.874841964347,627.488511354268,479.799708241815,470.898697161329,923.568189482931,432.621969024246,426.740298826634,519.034422533099,480.542536655547,569.641398809758,480.190185512267,385.117636324946,2.57524865518963,-1.17286222847406,10.1760520510347
,36,-0.939813829987543,407.370684205337,468.077459873812,422.918174585146,449.406616400808,571.579672734467,627.899196093039,935.954773163396,128.855129638233,465.347931931913,470.317053529462,339.875239953775,345.524940626306,340.978950879455,409.985171977306,607.215831293395,-13.992143482656,592.365763918877,652.624190972392,603.624090547985,567.701455419263,594.427867423412,623.125717943146,631.511459593756,67.2584889209358,649.472741161768,677.697581277469,638.445759041858,623.485907179272,627.153714053436,661.516833227477,616.001476796781,510.297556247948,593.761425934215,682.570956830295,539.135254745742,534.611831754381,521.372004774859,450.3859116672,456.197076694004,392.939725294573,541.406289862524,630.058801057461,610.306041946649,604.873987058185,624.35001385795,476.440015406875,469.479485721816,927.354919774365,430.328291462307,423.398890771904,515.641473143065,478.504753104566,571.204531763325,479.391377093427,386.067508973997,6.98436221311431,-4.09723803390125,15.9949477168984
,37,0.547675951891506,404.320543351828,466.381731135968,421.048016328736,451.393898333495,572.99454805267,635.229815492515,951.830182314393,106.719132933399,461.226041531064,467.480389242587,336.403100851785,343.468311710567,336.019600380121,407.919267920073,616.267845760489,-8.95039643210475,593.189340162461,650.860058777177,601.921599312704,564.20600251568,592.547792770984,622.932029149403,630.003286277827,36.9516703513379,647.88959205616,676.048478161079,635.108746430152,621.84426919804,624.797502869206,658.607148656898,613.490382672099,512.605403178749,590.856838681629,681.573748807193,536.880787219599,534.146739208195,520.482057374413,448.785447974357,454.478464778839,384.619254617866,541.749503898904,629.372862403545,608.044217884435,604.471916127843,622.79545928128,474.520625888724,468.688728250358,932.444505641634,428.472519251075,420.20232787988,512.644336511829,476.184146048769,571.232036773813,476.844640318121,384.07339107333,5.05194676552946,0.568465817473225,30.2429530287195
,38,-3.3546506384987,403.354958455256,465.019502524626,419.564434330252,450.806347787835,575.896304527506,641.034219490764,968.552313812712,82.0391868806843,459.92759484343,466.75963082432,333.315592309198,342.160584092521,335.191378649827,406.721049259986,624.189393556169,-10.3587429076065,591.98763206877,650.655517234351,599.657678434503,562.648657248556,590.604109077397,621.765125158197,629.075401812861,8.60853629047688,647.251621846969,673.069033858744,632.888149257509,620.609345816442,622.555228437041,658.046574590887,614.641799697139,502.244834995527,588.174879942801,680.506177671525,536.200621526227,534.457891038904,518.721151266703,446.717155580651,453.260300177445,377.191467009241,539.199753803416,628.096090407464,604.826973469322,602.397701321115,619.761451941969,472.166368284468,468.055053349135,936.14025491835,427.370745886086,416.067664153228,510.693360168074,474.972257173952,570.704478564366,474.598968350082,384.863342481505,3.63554769013717,-4.74641935357567,49.8692672323668
,39,2.55313291362791,404.100044188071,465.772355031363,418.50180256544,451.026335941798,578.543405759818,647.332626467013,984.099562557045,90.6845428648388,456.798924782989,463.44641544078,330.20106476348,339.020456985969,330.743447234645,405.869923738561,632.058235251189,-3.26323795210055,590.734556559316,650.154131862785,597.155650788514,561.55786451712,586.635082066457,619.439533048834,626.959939033262,-16.6792487604109,647.233083215686,671.669486581654,630.185781288302,618.399906561711,620.970277352784,657.899636540242,613.469622609377,490.945962845246,585.707466507999,679.130657208843,533.482161077715,533.965483435148,515.792310193193,443.30994953381,453.036934270807,362.134867413867,534.485908760146,626.330413326853,603.835527725826,602.052136384008,618.692567002027,470.127197581538,466.092313760685,943.519357269417,427.118387944483,413.102968769665,508.952334970273,471.435108464792,568.170792159635,471.622794193893,386.258245028142,3.73675681553959,10.5552740668313,80.2012092724808
,40,7.00811932221404,408.750451374002,465.310285804557,415.369219815444,447.374978760802,584.039629704517,652.974204807368,999.056283420389,127.161663345904,456.000835164702,458.278160132146,328.903406000419,337.177668404005,327.709598083247,405.662117296279,641.0872732869,2.66020154316629,589.342084529263,649.71436710059,593.081292938409,562.025077613529,582.992130131379,615.454525030606,624.007679227769,-40.4064420923996,645.960569018254,670.232464924895,626.793871494834,615.374626433581,618.845797867894,656.406240372301,612.194110074141,473.418709343417,584.695852097872,677.709819973752,532.127022194069,535.158034493066,514.259369481625,439.130267003223,454.189443367591,339.373696786498,530.094724723238,623.547607171268,602.295561242084,601.737706995555,618.011604265808,467.068245801507,462.815796170252,950.994165104189,426.194323296547,408.987920964931,507.854918186739,467.61228314374,565.701736604577,470.682636006878,390.532334510919,5.09155979866728,11.0909651228085,127.840982120936
