sample,date,total_auc
99per_02,2022-03-18,55153.69272000001
99per_03,2022-03-18,32021.042265
99per_04,2022-03-18,29555.84038
99per_05,2022-03-18,34786.95964
99per_06,2022-03-18,38902.43565
99per_07,2022-03-18,38976.439235
99per_08,2022-03-18,32729.292555
039_01,2022-03-19,122.11405
039_02,2022-03-19,54.0629
039_03,2022-03-19,45.05385
039_04,2022-03-19,134.1957
039_05,2022-03-19,181.8791
039_06,2022-03-19,122.21595
054_01,2022-03-19,1177.805
054_02,2022-03-19,1727.2540999999999
054_03,2022-03-19,410.6883
054_04,2022-03-19,1479.1283
054_05,2022-03-19,559.0284
054_06,2022-03-19,1509.485
066_01,2022-03-19,99.26565
066_02,2022-03-19,115.33205
066_03,2022-03-19,53.9787
066_04,2022-03-19,92.53620000000001
066_05,2022-03-19,114.08145
071_01,2022-03-19,644.801055
071_02,2022-03-19,1077.9890249999999
071_03,2022-03-19,433.897
071_04,2022-03-19,1615.905
071_05,2022-03-19,1011.7085
071_06,2022-03-19,963.25675
072_01,2022-03-19,1084.276
072_02,2022-03-19,1568.48741
072_03,2022-03-19,1142.747445
072_04,2022-03-19,1294.059105
072_05,2022-03-19,1171.6955849999997
100000ppm_01,2022-03-19,2265.7603
100000ppm_02,2022-03-19,6213.30443
100000ppm_03,2022-03-19,5576.446865
100000ppm_04,2022-03-19,4148.4644499999995
100000ppm_05,2022-03-19,6961.088655
100000ppm_06,2022-03-19,4804.23945
100000ppm_07,2022-03-19,9903.518625
10000ppm_01,2022-03-19,385.56061
10000ppm_02,2022-03-19,346.949095
10000ppm_03,2022-03-19,389.706235
10000ppm_04,2022-03-19,497.77108000000004
10000ppm_05,2022-03-19,427.22959999999995
1000ppm_01,2022-03-19,61.650099999999995
1000ppm_02,2022-03-19,61.453450000000004
1000ppm_03,2022-03-19,61.825649999999996
1000ppm_04,2022-03-19,48.12885
1000ppm_05,2022-03-19,55.5299
100ppm_01,2022-03-19,28.45845
100ppm_02,2022-03-19,20.986124999999998
100ppm_03,2022-03-19,25.971435
100ppm_04,2022-03-19,24.1931
100ppm_05,2022-03-19,18.398154999999996
127_01,2022-03-19,125.03014999999999
127_02,2022-03-19,122.59385
127_03,2022-03-19,120.83435499999999
127_04,2022-03-19,46.577
127_05,2022-03-19,117.92014999999999
127_06,2022-03-19,51.891
127_07,2022-03-19,69.93695
99per_01,2022-03-19,52710.24264
99per_02,2022-03-19,41666.83756
99per_03,2022-03-19,36401.57565
99per_04,2022-03-19,33775.462905
99per_05,2022-03-19,36553.641245
99per_06,2022-03-19,45659.71115
99per_07,2022-03-19,35491.05216
